period,stateid,stateDescription,sectorid,sectorName,price,sales,price-units,sales-units
2021-05,WY,Wyoming,RES,residential,11.41,193.09073,cents per kilowatthour,million kilowatthours
2021-05,WV,West Virginia,RES,residential,12.56,711.47879,cents per kilowatthour,million kilowatthours
2021-05,WA,Washington,RES,residential,10.21,2554.68246,cents per kilowatthour,million kilowatthours
2021-05,WI,Wisconsin,RES,residential,15.29,1573.75209,cents per kilowatthour,million kilowatthours
2021-05,ENC,East North Central,RES,residential,14.68,12972.64782,cents per kilowatthour,million kilowatthours
2021-05,MAT,Middle Atlantic,RES,residential,16.6,9033.84314,cents per kilowatthour,million kilowatthours
2021-05,WNC,West North Central,RES,residential,12.58,6869.87649,cents per kilowatthour,million kilowatthours
2021-05,NE,Nebraska,RES,residential,11.26,652.90146,cents per kilowatthour,million kilowatthours
2021-05,ESC,East South Central,RES,residential,12.22,7660.43615,cents per kilowatthour,million kilowatthours
2021-05,SAT,South Atlantic,RES,residential,12.21,27294.43008,cents per kilowatthour,million kilowatthours
2021-05,NEW,New England,RES,residential,21.34,3194.40301,cents per kilowatthour,million kilowatthours
2021-05,NV,Nevada,RES,residential,11.12,1108.94889,cents per kilowatthour,million kilowatthours
2021-05,VA,Virginia,RES,residential,12.06,2955.6173,cents per kilowatthour,million kilowatthours
2021-05,VT,Vermont,RES,residential,19.57,150.31239,cents per kilowatthour,million kilowatthours
2021-05,UT,Utah,RES,residential,10.03,741.22744,cents per kilowatthour,million kilowatthours
2021-05,TX,Texas,RES,residential,12.09,10486.28058,cents per kilowatthour,million kilowatthours
2021-05,KY,Kentucky,RES,residential,11.84,1701.52109,cents per kilowatthour,million kilowatthours
2021-05,KS,Kansas,RES,residential,13.84,864.58678,cents per kilowatthour,million kilowatthours
2021-05,IA,Iowa,RES,residential,13.37,957.05422,cents per kilowatthour,million kilowatthours
2021-05,PA,Pennsylvania,RES,residential,13.85,3625.92031,cents per kilowatthour,million kilowatthours
2021-05,NH,New Hampshire,RES,residential,19.95,322.8356,cents per kilowatthour,million kilowatthours
2021-05,MT,Montana,RES,residential,11.28,374.96255,cents per kilowatthour,million kilowatthours
2021-05,MA,Massachusetts,RES,residential,22.69,1333.82812,cents per kilowatthour,million kilowatthours
2021-05,MD,Maryland,RES,residential,12.88,1844.21623,cents per kilowatthour,million kilowatthours
2021-05,ME,Maine,RES,residential,16.61,342.11034,cents per kilowatthour,million kilowatthours
2021-05,LA,Louisiana,RES,residential,11.67,2085.04199,cents per kilowatthour,million kilowatthours
2021-05,SC,South Carolina,RES,residential,12.89,2202.3009,cents per kilowatthour,million kilowatthours
2021-05,RI,Rhode Island,RES,residential,20.8,210.67709,cents per kilowatthour,million kilowatthours
2021-05,ND,North Dakota,RES,residential,11.96,299.62205,cents per kilowatthour,million kilowatthours
2021-05,NC,North Carolina,RES,residential,11.65,4024.05822,cents per kilowatthour,million kilowatthours
2021-05,TN,Tennessee,RES,residential,11.43,2589.16899,cents per kilowatthour,million kilowatthours
2021-05,SD,South Dakota,RES,residential,13.09,328.158,cents per kilowatthour,million kilowatthours
2021-05,OH,Ohio,RES,residential,12.99,3556.957,cents per kilowatthour,million kilowatthours
2021-05,OR,Oregon,RES,residential,11.63,1345.18465,cents per kilowatthour,million kilowatthours
2021-05,OK,Oklahoma,RES,residential,10.88,1504.3543,cents per kilowatthour,million kilowatthours
2021-05,IN,Indiana,RES,residential,14.12,2166.84404,cents per kilowatthour,million kilowatthours
2021-05,IL,Illinois,RES,residential,14.18,3093.18298,cents per kilowatthour,million kilowatthours
2021-05,ID,Idaho,RES,residential,10.32,590.83635,cents per kilowatthour,million kilowatthours
2021-05,HI,Hawaii,RES,residential,32.99,229.25216,cents per kilowatthour,million kilowatthours
2021-05,GA,Georgia,RES,residential,13.16,4188.36784,cents per kilowatthour,million kilowatthours
2021-05,CT,Connecticut,RES,residential,22.11,834.63948,cents per kilowatthour,million kilowatthours
2021-05,CO,Colorado,RES,residential,12.53,1489.61668,cents per kilowatthour,million kilowatthours
2021-05,FL,Florida,RES,residential,11.76,10863.1859,cents per kilowatthour,million kilowatthours
2021-05,DC,District of Columbia,RES,residential,13.36,179.79859,cents per kilowatthour,million kilowatthours
2021-05,DE,Delaware,RES,residential,13.36,325.40632,cents per kilowatthour,million kilowatthours
2021-05,MI,Michigan,RES,residential,17.7,2581.91171,cents per kilowatthour,million kilowatthours
2021-05,AL,Alabama,RES,residential,13.42,2178.49545,cents per kilowatthour,million kilowatthours
2021-05,CA,California,RES,residential,22.74,6543.27856,cents per kilowatthour,million kilowatthours
2021-05,AR,Arkansas,RES,residential,11.34,1137.04156,cents per kilowatthour,million kilowatthours
2021-05,AZ,Arizona,RES,residential,13.04,3115.25334,cents per kilowatthour,million kilowatthours
2021-05,AK,Alaska,RES,residential,23.02,148.41751,cents per kilowatthour,million kilowatthours
2021-05,NJ,New Jersey,RES,residential,15.95,2016.44984,cents per kilowatthour,million kilowatthours
2021-05,NY,New York,RES,residential,19.93,3391.47299,cents per kilowatthour,million kilowatthours
2021-05,NM,New Mexico,RES,residential,13.17,487.18768,cents per kilowatthour,million kilowatthours
2021-05,MO,Missouri,RES,residential,11.38,2187.55631,cents per kilowatthour,million kilowatthours
2021-05,MS,Mississippi,RES,residential,12.25,1191.25062,cents per kilowatthour,million kilowatthours
2021-04,MT,Montana,RES,residential,11.06,424.37798,cents per kilowatthour,million kilowatthours
2021-04,MO,Missouri,RES,residential,11.08,2168.28259,cents per kilowatthour,million kilowatthours
2021-04,MS,Mississippi,RES,residential,11.96,1129.65355,cents per kilowatthour,million kilowatthours
2021-04,MN,Minnesota,RES,residential,13.25,1613.96487,cents per kilowatthour,million kilowatthours
2021-04,MI,Michigan,RES,residential,17.58,2394.61032,cents per kilowatthour,million kilowatthours
2021-04,MA,Massachusetts,RES,residential,23.45,1396.73322,cents per kilowatthour,million kilowatthours
2021-04,HI,Hawaii,RES,residential,32.92,209.5885,cents per kilowatthour,million kilowatthours
2021-04,MD,Maryland,RES,residential,12.96,1736.43606,cents per kilowatthour,million kilowatthours
2021-04,ME,Maine,RES,residential,16.45,423.9298,cents per kilowatthour,million kilowatthours
2021-04,LA,Louisiana,RES,residential,11.02,1813.05049,cents per kilowatthour,million kilowatthours
2021-04,KY,Kentucky,RES,residential,12.09,1626.10234,cents per kilowatthour,million kilowatthours
2021-04,NY,New York,RES,residential,18.55,3495.21726,cents per kilowatthour,million kilowatthours
2021-04,NM,New Mexico,RES,residential,12.96,454.1432,cents per kilowatthour,million kilowatthours
2021-04,NJ,New Jersey,RES,residential,16.5,1775.58497,cents per kilowatthour,million kilowatthours
2021-04,NH,New Hampshire,RES,residential,19.81,331.63003,cents per kilowatthour,million kilowatthours
2021-04,NV,Nevada,RES,residential,12.16,821.14498,cents per kilowatthour,million kilowatthours
2021-04,NE,Nebraska,RES,residential,11.48,644.52333,cents per kilowatthour,million kilowatthours
2021-04,US,U.S. Total,RES,residential,13.73,93890.87998,cents per kilowatthour,million kilowatthours
2021-04,PACN,Pacific Noncontiguous,RES,residential,28.19,376.9217,cents per kilowatthour,million kilowatthours
2021-04,PACC,Pacific Contiguous,RES,residential,17.53,9773.10596,cents per kilowatthour,million kilowatthours
2021-04,MTN,Mountain,RES,residential,11.84,7123.03907,cents per kilowatthour,million kilowatthours
2021-04,WSC,West South Central,RES,residential,11.79,13476.3649,cents per kilowatthour,million kilowatthours
2021-04,ESC,East South Central,RES,residential,12.26,7414.56357,cents per kilowatthour,million kilowatthours
2021-04,SAT,South Atlantic,RES,residential,12.06,24386.52703,cents per kilowatthour,million kilowatthours
2021-04,WNC,West North Central,RES,residential,12.13,6900.70558,cents per kilowatthour,million kilowatthours
2021-04,SD,South Dakota,RES,residential,11.93,368.77466,cents per kilowatthour,million kilowatthours
2021-04,SC,South Carolina,RES,residential,12.99,2018.27983,cents per kilowatthour,million kilowatthours
2021-04,RI,Rhode Island,RES,residential,23.54,203.28745,cents per kilowatthour,million kilowatthours
2021-04,PA,Pennsylvania,RES,residential,13.73,3598.85455,cents per kilowatthour,million kilowatthours
2021-04,OR,Oregon,RES,residential,11.37,1468.01012,cents per kilowatthour,million kilowatthours
2021-04,OK,Oklahoma,RES,residential,11.41,1338.10629,cents per kilowatthour,million kilowatthours
2021-04,OH,Ohio,RES,residential,13.11,3421.18931,cents per kilowatthour,million kilowatthours
2021-04,ND,North Dakota,RES,residential,10.82,352.3832,cents per kilowatthour,million kilowatthours
2021-04,IA,Iowa,RES,residential,12.32,950.08601,cents per kilowatthour,million kilowatthours
2021-04,NC,North Carolina,RES,residential,11.51,4113.25199,cents per kilowatthour,million kilowatthours
2021-04,ENC,East North Central,RES,residential,14.49,12220.63255,cents per kilowatthour,million kilowatthours
2021-04,MAT,Middle Atlantic,RES,residential,16.18,8869.65678,cents per kilowatthour,million kilowatthours
2021-04,NEW,New England,RES,residential,22.1,3349.36286,cents per kilowatthour,million kilowatthours
2021-04,WY,Wyoming,RES,residential,11.08,227.80512,cents per kilowatthour,million kilowatthours
2021-04,WI,Wisconsin,RES,residential,14.59,1542.58223,cents per kilowatthour,million kilowatthours
2021-04,WV,West Virginia,RES,residential,12.42,693.61459,cents per kilowatthour,million kilowatthours
2021-04,WA,Washington,RES,residential,10.14,2980.9267,cents per kilowatthour,million kilowatthours
2021-04,VA,Virginia,RES,residential,12.66,2438.39774,cents per kilowatthour,million kilowatthours
2021-04,VT,Vermont,RES,residential,19.46,154.69721,cents per kilowatthour,million kilowatthours
2021-04,UT,Utah,RES,residential,9.99,686.2811,cents per kilowatthour,million kilowatthours
2021-04,TX,Texas,RES,residential,12.08,9225.57474,cents per kilowatthour,million kilowatthours
2021-04,TN,Tennessee,RES,residential,11.51,2693.12318,cents per kilowatthour,million kilowatthours
2021-04,KS,Kansas,RES,residential,13.66,802.69094,cents per kilowatthour,million kilowatthours
2021-04,CT,Connecticut,RES,residential,23.76,839.08515,cents per kilowatthour,million kilowatthours
2021-04,IN,Indiana,RES,residential,13.84,2085.00192,cents per kilowatthour,million kilowatthours
2021-04,IL,Illinois,RES,residential,13.98,2777.24876,cents per kilowatthour,million kilowatthours
2021-04,CO,Colorado,RES,residential,12.46,1435.58059,cents per kilowatthour,million kilowatthours
2021-04,CA,California,RES,residential,23.37,5324.16915,cents per kilowatthour,million kilowatthours
2021-04,AR,Arkansas,RES,residential,11.09,1099.63337,cents per kilowatthour,million kilowatthours
2021-04,AZ,Arizona,RES,residential,12.52,2399.8726,cents per kilowatthour,million kilowatthours
2021-04,GA,Georgia,RES,residential,12.13,3660.73381,cents per kilowatthour,million kilowatthours
2021-04,FL,Florida,RES,residential,11.68,9220.07091,cents per kilowatthour,million kilowatthours
2021-04,DE,Delaware,RES,residential,12.69,348.84687,cents per kilowatthour,million kilowatthours
2021-04,AK,Alaska,RES,residential,22.27,167.3332,cents per kilowatthour,million kilowatthours
2021-04,AL,Alabama,RES,residential,13.61,1965.6845,cents per kilowatthour,million kilowatthours
2021-04,DC,District of Columbia,RES,residential,13.31,156.89524,cents per kilowatthour,million kilowatthours
2021-04,ID,Idaho,RES,residential,9.62,673.8335,cents per kilowatthour,million kilowatthours
2021-03,KY,Kentucky,RES,residential,10.98,2063.74761,cents per kilowatthour,million kilowatthours
2021-03,KS,Kansas,RES,residential,12.92,923.01595,cents per kilowatthour,million kilowatthours
2021-03,DC,District of Columbia,RES,residential,12.88,196.06473,cents per kilowatthour,million kilowatthours
2021-03,DE,Delaware,RES,residential,12.06,439.51389,cents per kilowatthour,million kilowatthours
2021-03,CT,Connecticut,RES,residential,22.72,1044.90896,cents per kilowatthour,million kilowatthours
2021-03,CO,Colorado,RES,residential,12.26,1621.17994,cents per kilowatthour,million kilowatthours
2021-03,PACC,Pacific Contiguous,RES,residential,16.97,13329.2166,cents per kilowatthour,million kilowatthours
2021-03,MTN,Mountain,RES,residential,11.6,7466.69744,cents per kilowatthour,million kilowatthours
2021-03,ESC,East South Central,RES,residential,11.46,9397.89071,cents per kilowatthour,million kilowatthours
2021-03,SAT,South Atlantic,RES,residential,11.78,28170.43838,cents per kilowatthour,million kilowatthours
2021-03,WNC,West North Central,RES,residential,11.34,8499.90055,cents per kilowatthour,million kilowatthours
2021-03,US,U.S. Total,RES,residential,13.24,114373.98006,cents per kilowatthour,million kilowatthours
2021-03,PACN,Pacific Noncontiguous,RES,residential,27.82,420.49138,cents per kilowatthour,million kilowatthours
2021-03,MS,Mississippi,RES,residential,11.36,1505.61897,cents per kilowatthour,million kilowatthours
2021-03,MN,Minnesota,RES,residential,12.97,1950.24604,cents per kilowatthour,million kilowatthours
2021-03,MI,Michigan,RES,residential,17.18,2676.53454,cents per kilowatthour,million kilowatthours
2021-03,MA,Massachusetts,RES,residential,23.08,1592.50122,cents per kilowatthour,million kilowatthours
2021-03,WSC,West South Central,RES,residential,11.1,17855.86027,cents per kilowatthour,million kilowatthours
2021-03,SD,South Dakota,RES,residential,11.27,450.23868,cents per kilowatthour,million kilowatthours
2021-03,SC,South Carolina,RES,residential,12.96,2282.38125,cents per kilowatthour,million kilowatthours
2021-03,RI,Rhode Island,RES,residential,23.34,242.01599,cents per kilowatthour,million kilowatthours
2021-03,PA,Pennsylvania,RES,residential,13.22,4615.72183,cents per kilowatthour,million kilowatthours
2021-03,OR,Oregon,RES,residential,11.14,1882.68996,cents per kilowatthour,million kilowatthours
2021-03,OK,Oklahoma,RES,residential,8.85,1618.43768,cents per kilowatthour,million kilowatthours
2021-03,MT,Montana,RES,residential,10.91,542.82397,cents per kilowatthour,million kilowatthours
2021-03,MO,Missouri,RES,residential,10.26,2648.68484,cents per kilowatthour,million kilowatthours
2021-03,CA,California,RES,residential,22.04,7544.19993,cents per kilowatthour,million kilowatthours
2021-03,AR,Arkansas,RES,residential,10.39,1667.48454,cents per kilowatthour,million kilowatthours
2021-03,AZ,Arizona,RES,residential,12.15,2150.05255,cents per kilowatthour,million kilowatthours
2021-03,AK,Alaska,RES,residential,22,199.32626,cents per kilowatthour,million kilowatthours
2021-03,AL,Alabama,RES,residential,13.23,2306.30244,cents per kilowatthour,million kilowatthours
2021-03,NE,Nebraska,RES,residential,10.03,901.06441,cents per kilowatthour,million kilowatthours
2021-03,NC,North Carolina,RES,residential,11.28,4605.51477,cents per kilowatthour,million kilowatthours
2021-03,NY,New York,RES,residential,18.04,4114.99515,cents per kilowatthour,million kilowatthours
2021-03,NM,New Mexico,RES,residential,12.61,536.72354,cents per kilowatthour,million kilowatthours
2021-03,VT,Vermont,RES,residential,18.71,188.03541,cents per kilowatthour,million kilowatthours
2021-03,UT,Utah,RES,residential,9.98,764.22137,cents per kilowatthour,million kilowatthours
2021-03,TX,Texas,RES,residential,11.7,12105.31328,cents per kilowatthour,million kilowatthours
2021-03,TN,Tennessee,RES,residential,10.63,3522.22169,cents per kilowatthour,million kilowatthours
2021-03,WV,West Virginia,RES,residential,12.49,960.88851,cents per kilowatthour,million kilowatthours
2021-03,WA,Washington,RES,residential,9.97,3902.32671,cents per kilowatthour,million kilowatthours
